coin,tf,strategy,gross,net,buyhold,cost_drag,n_trades,verdict
ZEC,1d,st__rsi2__mfi,0.0399,-0.0031,12.6013,0.043,14,cost_killed
ZEC,1d,st__rsi2__bbw,-0.1221,-0.1379,12.6013,0.0158,6,signal_wrong
ZEC,1d,st__rsipb__vol,-0.1287,-0.1339,12.6013,0.0052,2,signal_wrong
ZEC,1d,st__rsipb__obv,-0.0874,-0.0901,12.6013,0.0027,1,signal_wrong
ZEC,1d,st__rsipb__mfi,-0.1466,-0.1518,12.6013,0.0051,2,signal_wrong
ZEC,1d,st__rsipb__bbw,-0.226,-0.2354,12.6013,0.0094,4,signal_wrong
ZEC,1d,st__macd__vol,1.145,1.1131,12.6013,0.0319,5,ok
ZEC,1d,st__macd__obv,1.5229,1.4447,12.6013,0.0782,11,ok
ZEC,1d,st__macd__mfi,1.6042,1.5387,12.6013,0.0655,9,ok
ZEC,1d,st__macd__bbw,-0.1214,-0.1397,12.6013,0.0183,7,signal_wrong
ZEC,1d,st__bbrk__vol,5.5294,5.2719,12.6013,0.2575,14,ok
ZEC,1d,st__bbrk__obv,6.2234,5.8968,12.6013,0.3266,16,ok
ZEC,1d,st__bbrk__mfi,6.2234,5.8968,12.6013,0.3266,16,ok
ZEC,1d,st__bbrk__bbw,6.2234,5.8968,12.6013,0.3266,16,ok
ZEC,1d,st__donch__vol,4.6631,4.4892,12.6013,0.1739,11,ok
ZEC,1d,st__donch__obv,6.9734,6.7068,12.6013,0.2666,12,ok
ZEC,1d,st__donch__mfi,6.4004,6.1511,12.6013,0.2493,12,ok
ZEC,1d,st__donch__bbw,6.6333,6.3777,12.6013,0.2556,12,ok
ZEC,1d,st__stoch__vol,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,st__stoch__obv,-0.0852,-0.0878,12.6013,0.0026,1,signal_wrong
ZEC,1d,st__stoch__mfi,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,st__stoch__bbw,-0.0846,-0.0873,12.6013,0.0027,1,signal_wrong
ZEC,1d,st__cci__vol,5.5685,5.3859,12.6013,0.1826,10,ok
ZEC,1d,st__cci__obv,6.2322,5.9283,12.6013,0.3039,15,ok
ZEC,1d,st__cci__mfi,4.8602,4.6134,12.6013,0.2468,15,ok
ZEC,1d,st__cci__bbw,7.9996,7.6992,12.6013,0.3005,12,ok
ZEC,1d,st__wpr__vol,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,st__wpr__obv,-0.1056,-0.1139,12.6013,0.0082,3,signal_wrong
ZEC,1d,st__wpr__mfi,0.0255,0.0192,12.6013,0.0064,2,ok
ZEC,1d,st__wpr__bbw,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,st__kelt__vol,2.9095,2.7783,12.6013,0.1312,12,ok
ZEC,1d,st__kelt__obv,4.0983,3.9283,12.6013,0.17,12,ok
ZEC,1d,st__kelt__mfi,3.9993,3.8327,12.6013,0.1665,12,ok
ZEC,1d,st__kelt__bbw,4.0983,3.9283,12.6013,0.17,12,ok
ZEC,1d,adxhi__rsi2__vol,0.0134,0.0042,12.6013,0.0091,3,ok
ZEC,1d,adxhi__rsi2__obv,0.3034,0.2839,12.6013,0.0195,5,ok
ZEC,1d,adxhi__rsi2__mfi,0.5704,0.524,12.6013,0.0463,10,ok
ZEC,1d,adxhi__rsi2__bbw,-0.0178,-0.0267,12.6013,0.0089,3,signal_wrong
ZEC,1d,adxhi__rsipb__vol,0.3614,0.3491,12.6013,0.0123,3,ok
ZEC,1d,adxhi__rsipb__obv,0.1256,0.119,12.6013,0.0066,2,ok
ZEC,1d,adxhi__rsipb__mfi,0.2402,0.2145,12.6013,0.0257,7,ok
ZEC,1d,adxhi__rsipb__bbw,0.0928,0.0668,12.6013,0.026,8,ok
ZEC,1d,adxhi__macd__vol,2.339,2.2897,12.6013,0.0493,5,ok
ZEC,1d,adxhi__macd__obv,1.8099,1.7724,12.6013,0.0375,5,ok
ZEC,1d,adxhi__macd__mfi,6.3606,6.2198,12.6013,0.1408,7,ok
ZEC,1d,adxhi__macd__bbw,-0.081,-0.0866,12.6013,0.0055,2,signal_wrong
ZEC,1d,adxhi__bbrk__vol,4.5709,4.431,12.6013,0.1398,9,ok
ZEC,1d,adxhi__bbrk__obv,4.9434,4.7406,12.6013,0.2028,12,ok
ZEC,1d,adxhi__bbrk__mfi,4.9434,4.7406,12.6013,0.2028,12,ok
ZEC,1d,adxhi__bbrk__bbw,4.9434,4.7406,12.6013,0.2028,12,ok
ZEC,1d,adxhi__donch__vol,5.9495,5.796,12.6013,0.1536,8,ok
ZEC,1d,adxhi__donch__obv,11.6815,11.3272,12.6013,0.3543,10,ok
ZEC,1d,adxhi__donch__mfi,10.7702,10.4384,12.6013,0.3318,10,ok
ZEC,1d,adxhi__donch__bbw,11.1406,10.8372,12.6013,0.3034,9,ok
ZEC,1d,adxhi__stoch__vol,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,adxhi__stoch__obv,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,adxhi__stoch__mfi,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,adxhi__stoch__bbw,-0.0159,-0.0189,12.6013,0.003,1,signal_wrong
ZEC,1d,adxhi__cci__vol,6.7211,6.5521,12.6013,0.1691,8,ok
ZEC,1d,adxhi__cci__obv,11.6282,11.2055,12.6013,0.4227,12,ok
ZEC,1d,adxhi__cci__mfi,9.1808,8.8094,12.6013,0.3714,13,ok
ZEC,1d,adxhi__cci__bbw,10.6465,10.3235,12.6013,0.323,10,ok
ZEC,1d,adxhi__wpr__vol,0.14,0.1331,12.6013,0.0069,2,ok
ZEC,1d,adxhi__wpr__obv,0.1853,0.1817,12.6013,0.0036,1,ok
ZEC,1d,adxhi__wpr__mfi,0.1853,0.1817,12.6013,0.0036,1,ok
ZEC,1d,adxhi__wpr__bbw,0.2446,0.2334,12.6013,0.0112,3,ok
ZEC,1d,adxhi__kelt__vol,2.8989,2.8012,12.6013,0.0977,9,ok
ZEC,1d,adxhi__kelt__obv,4.0455,3.8908,12.6013,0.1547,11,ok
ZEC,1d,adxhi__kelt__mfi,4.0455,3.8908,12.6013,0.1547,11,ok
ZEC,1d,adxhi__kelt__bbw,4.0455,3.8908,12.6013,0.1547,11,ok
ZEC,1d,adxlo__rsi2__vol,-0.0501,-0.053,12.6013,0.0029,1,signal_wrong
ZEC,1d,adxlo__rsi2__obv,-0.0347,-0.0376,12.6013,0.0029,1,signal_wrong
ZEC,1d,adxlo__rsi2__mfi,-0.0217,-0.0276,12.6013,0.0059,2,signal_wrong
ZEC,1d,adxlo__rsi2__bbw,0.0047,-0.0103,12.6013,0.015,5,cost_killed
ZEC,1d,adxlo__rsipb__vol,-0.0833,-0.0889,12.6013,0.0056,2,signal_wrong
ZEC,1d,adxlo__rsipb__obv,-0.1125,-0.1178,12.6013,0.0053,2,signal_wrong
ZEC,1d,adxlo__rsipb__mfi,-0.1148,-0.1201,12.6013,0.0053,2,signal_wrong
ZEC,1d,adxlo__rsipb__bbw,0.1292,0.1125,12.6013,0.0167,5,ok
ZEC,1d,adxlo__macd__vol,0.0384,0.0354,12.6013,0.003,1,ok
ZEC,1d,adxlo__macd__obv,-0.1476,-0.1653,12.6013,0.0177,7,signal_wrong
ZEC,1d,adxlo__macd__mfi,0.1009,0.0847,12.6013,0.0162,5,ok
ZEC,1d,adxlo__macd__bbw,0.0438,0.0284,12.6013,0.0154,5,ok
ZEC,1d,adxlo__bbrk__vol,0.2087,0.2017,12.6013,0.0071,2,ok
ZEC,1d,adxlo__bbrk__obv,0.2942,0.2827,12.6013,0.0115,3,ok
ZEC,1d,adxlo__bbrk__mfi,0.2942,0.2827,12.6013,0.0115,3,ok
ZEC,1d,adxlo__bbrk__bbw,0.2942,0.2827,12.6013,0.0115,3,ok
ZEC,1d,adxlo__donch__vol,0.131,0.1242,12.6013,0.0068,2,ok
ZEC,1d,adxlo__donch__obv,0.1367,0.1265,12.6013,0.0102,3,ok
ZEC,1d,adxlo__donch__mfi,0.1367,0.1265,12.6013,0.0102,3,ok
ZEC,1d,adxlo__donch__bbw,0.1367,0.1265,12.6013,0.0102,3,ok
ZEC,1d,adxlo__stoch__vol,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,adxlo__stoch__obv,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,adxlo__stoch__mfi,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,adxlo__stoch__bbw,-0.0846,-0.0873,12.6013,0.0027,1,signal_wrong
ZEC,1d,adxlo__cci__vol,0.2318,0.2209,12.6013,0.0109,3,ok
ZEC,1d,adxlo__cci__obv,0.2453,0.223,12.6013,0.0223,6,ok
ZEC,1d,adxlo__cci__mfi,0.2453,0.223,12.6013,0.0223,6,ok
ZEC,1d,adxlo__cci__bbw,0.3866,0.3661,12.6013,0.0205,5,ok
ZEC,1d,adxlo__wpr__vol,0.0901,0.087,12.6013,0.0031,1,ok
ZEC,1d,adxlo__wpr__obv,-0.2662,-0.2729,12.6013,0.0067,3,signal_wrong
ZEC,1d,adxlo__wpr__mfi,-0.0568,-0.0625,12.6013,0.0057,2,signal_wrong
ZEC,1d,adxlo__wpr__bbw,0.0601,0.0539,12.6013,0.0062,2,ok
ZEC,1d,adxlo__kelt__vol,-0.0017,-0.0046,12.6013,0.0029,1,signal_wrong
ZEC,1d,adxlo__kelt__obv,0.0181,0.0151,12.6013,0.003,1,ok
ZEC,1d,adxlo__kelt__mfi,-0.0017,-0.0046,12.6013,0.0029,1,signal_wrong
ZEC,1d,adxlo__kelt__bbw,0.0181,0.0151,12.6013,0.003,1,ok
ZEC,1d,cloud__rsi2__vol,-0.1,-0.1081,12.6013,0.0081,3,signal_wrong
ZEC,1d,cloud__rsi2__obv,0.1697,0.1523,12.6013,0.0174,5,ok
ZEC,1d,cloud__rsi2__mfi,-0.0214,-0.0474,12.6013,0.0261,9,signal_wrong
ZEC,1d,cloud__rsi2__bbw,-0.0379,-0.0438,12.6013,0.0058,2,signal_wrong
ZEC,1d,cloud__rsipb__vol,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,cloud__rsipb__obv,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,cloud__rsipb__mfi,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,cloud__rsipb__bbw,-0.0911,-0.094,12.6013,0.0029,1,signal_wrong
ZEC,1d,cloud__macd__vol,0.804,0.772,12.6013,0.032,6,ok
ZEC,1d,cloud__macd__obv,1.2567,1.187,12.6013,0.0697,11,ok
ZEC,1d,cloud__macd__mfi,1.1356,1.0758,12.6013,0.0598,10,ok
ZEC,1d,cloud__macd__bbw,-0.0655,-0.0822,12.6013,0.0167,6,signal_wrong
ZEC,1d,cloud__bbrk__vol,2.8921,2.7597,12.6013,0.1324,12,ok
ZEC,1d,cloud__bbrk__obv,3.3938,3.1808,12.6013,0.213,17,ok
ZEC,1d,cloud__bbrk__mfi,3.3085,3.0998,12.6013,0.2087,17,ok
ZEC,1d,cloud__bbrk__bbw,3.3938,3.1808,12.6013,0.213,17,ok
ZEC,1d,cloud__donch__vol,3.8383,3.7169,12.6013,0.1214,9,ok
ZEC,1d,cloud__donch__obv,4.7632,4.5865,12.6013,0.1767,11,ok
ZEC,1d,cloud__donch__mfi,4.2452,4.0832,12.6013,0.162,11,ok
ZEC,1d,cloud__donch__bbw,4.5174,4.3479,12.6013,0.1695,11,ok
ZEC,1d,cloud__stoch__vol,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,cloud__stoch__obv,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,cloud__stoch__mfi,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,cloud__stoch__bbw,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,cloud__cci__vol,3.4056,3.2953,12.6013,0.1102,9,ok
ZEC,1d,cloud__cci__obv,6.2344,5.9912,12.6013,0.2433,12,ok
ZEC,1d,cloud__cci__mfi,4.5922,4.4039,12.6013,0.1883,12,ok
ZEC,1d,cloud__cci__bbw,7.0551,6.809,12.6013,0.2461,11,ok
ZEC,1d,cloud__wpr__vol,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,cloud__wpr__obv,0.1477,0.1409,12.6013,0.0069,2,ok
ZEC,1d,cloud__wpr__mfi,0.1853,0.1817,12.6013,0.0036,1,ok
ZEC,1d,cloud__wpr__bbw,0.0,0.0,12.6013,0.0,0,signal_wrong
ZEC,1d,cloud__kelt__vol,2.0744,1.9791,12.6013,0.0953,11,ok
ZEC,1d,cloud__kelt__obv,2.5229,2.3937,12.6013,0.1292,13,ok
ZEC,1d,cloud__kelt__mfi,2.4545,2.3279,12.6013,0.1266,13,ok
ZEC,1d,cloud__kelt__bbw,2.5229,2.3937,12.6013,0.1292,13,ok
ZEC,1d,triple_confirm_ema_rsi_vol,5.206,4.8548,12.6013,0.3512,20,ok
ADA,1d,sma200__rsi2__vol,-0.0741,-0.088,2.284,0.0139,5,signal_wrong
ADA,1d,sma200__rsi2__obv,-0.1087,-0.1195,2.284,0.0108,4,signal_wrong
ADA,1d,sma200__rsi2__mfi,-0.1643,-0.1793,2.284,0.015,6,signal_wrong
ADA,1d,sma200__rsi2__bbw,-0.0025,-0.0203,2.284,0.0178,6,signal_wrong
ADA,1d,sma200__rsipb__vol,-0.207,-0.2165,2.284,0.0095,4,signal_wrong
ADA,1d,sma200__rsipb__obv,-0.2746,-0.2854,2.284,0.0109,5,signal_wrong
ADA,1d,sma200__rsipb__mfi,-0.1238,-0.142,2.284,0.0182,7,signal_wrong
ADA,1d,sma200__rsipb__bbw,-0.3293,-0.3412,2.284,0.012,6,signal_wrong
ADA,1d,sma200__macd__vol,-0.4027,-0.4101,2.284,0.0074,4,signal_wrong
ADA,1d,sma200__macd__obv,-0.251,-0.2778,2.284,0.0268,12,signal_wrong
ADA,1d,sma200__macd__mfi,-0.1831,-0.2099,2.284,0.0268,11,signal_wrong
ADA,1d,sma200__macd__bbw,-0.2948,-0.3118,2.284,0.017,8,signal_wrong
ADA,1d,sma200__bbrk__vol,1.1109,1.0414,2.284,0.0695,11,ok
ADA,1d,sma200__bbrk__obv,1.2841,1.1956,2.284,0.0885,13,ok
ADA,1d,sma200__bbrk__mfi,1.2109,1.1188,2.284,0.0921,14,ok
ADA,1d,sma200__bbrk__bbw,1.2109,1.1188,2.284,0.0921,14,ok
ADA,1d,sma200__donch__vol,1.1531,1.0948,2.284,0.0583,9,ok
ADA,1d,sma200__donch__obv,0.9349,0.8653,2.284,0.0697,12,ok
ADA,1d,sma200__donch__mfi,0.9349,0.8653,2.284,0.0697,12,ok
ADA,1d,sma200__donch__bbw,0.9349,0.8653,2.284,0.0697,12,ok
ADA,1d,sma200__stoch__vol,0.0,0.0,2.284,0.0,0,signal_wrong
ADA,1d,sma200__stoch__obv,0.0,0.0,2.284,0.0,0,signal_wrong
ADA,1d,sma200__stoch__mfi,0.0,0.0,2.284,0.0,0,signal_wrong
ADA,1d,sma200__stoch__bbw,0.0,0.0,2.284,0.0,0,signal_wrong
ADA,1d,sma200__cci__vol,0.8003,0.7517,2.284,0.0486,9,ok
ADA,1d,sma200__cci__obv,0.4877,0.4258,2.284,0.0619,14,ok
ADA,1d,sma200__cci__mfi,1.2491,1.149,2.284,0.1001,15,ok
ADA,1d,sma200__cci__bbw,1.2761,1.1813,2.284,0.0948,14,ok
ADA,1d,sma200__wpr__vol,-0.0524,-0.0553,2.284,0.0029,1,signal_wrong
ADA,1d,sma200__wpr__obv,-0.0867,-0.0922,2.284,0.0056,2,signal_wrong
ADA,1d,sma200__wpr__mfi,0.0161,0.007,2.284,0.0091,3,ok
ADA,1d,sma200__wpr__bbw,-0.2136,-0.2256,2.284,0.012,5,signal_wrong
ADA,1d,sma200__kelt__vol,1.715,1.6496,2.284,0.0654,8,ok
ADA,1d,sma200__kelt__obv,1.7276,1.6541,2.284,0.0736,9,ok
ADA,1d,sma200__kelt__mfi,1.7276,1.6541,2.284,0.0736,9,ok
ADA,1d,sma200__kelt__bbw,1.7276,1.6541,2.284,0.0736,9,ok
ADA,1d,gc__rsi2__vol,-0.0571,-0.0712,2.284,0.0142,5,signal_wrong
ADA,1d,gc__rsi2__obv,-0.0923,-0.1033,2.284,0.011,4,signal_wrong
ADA,1d,gc__rsi2__mfi,-0.1489,-0.1642,2.284,0.0153,6,signal_wrong
ADA,1d,gc__rsi2__bbw,0.0727,0.0473,2.284,0.0254,8,ok
ADA,1d,gc__rsipb__vol,0.3902,0.3736,2.284,0.0166,4,ok
ADA,1d,gc__rsipb__obv,0.0777,0.0583,2.284,0.0194,6,ok
ADA,1d,gc__rsipb__mfi,0.5316,0.4952,2.284,0.0363,8,ok
ADA,1d,gc__rsipb__bbw,-0.0533,-0.0758,2.284,0.0225,8,signal_wrong
ADA,1d,gc__macd__vol,-0.4103,-0.4159,2.284,0.0056,3,signal_wrong
ADA,1d,gc__macd__obv,-0.2351,-0.2581,2.284,0.023,10,signal_wrong
ADA,1d,gc__macd__mfi,-0.1657,-0.1883,2.284,0.0226,9,signal_wrong
ADA,1d,gc__macd__bbw,-0.2798,-0.293,2.284,0.0132,6,signal_wrong
ADA,1d,gc__bbrk__vol,-0.1615,-0.1818,2.284,0.0202,8,signal_wrong
ADA,1d,gc__bbrk__obv,0.0003,-0.0267,2.284,0.027,9,cost_killed
ADA,1d,gc__bbrk__mfi,0.0003,-0.0267,2.284,0.027,9,cost_killed
ADA,1d,gc__bbrk__bbw,0.0003,-0.0267,2.284,0.027,9,cost_killed
ADA,1d,gc__donch__vol,-0.3453,-0.3592,2.284,0.0138,7,signal_wrong
ADA,1d,gc__donch__obv,-0.2269,-0.2456,2.284,0.0186,8,signal_wrong
ADA,1d,gc__donch__mfi,-0.2269,-0.2456,2.284,0.0186,8,signal_wrong
ADA,1d,gc__donch__bbw,-0.2269,-0.2456,2.284,0.0186,8,signal_wrong
ADA,1d,gc__stoch__vol,0.0,0.0,2.284,0.0,0,signal_wrong
ADA,1d,gc__stoch__obv,-0.1526,-0.1552,2.284,0.0026,1,signal_wrong
ADA,1d,gc__stoch__mfi,0.0,0.0,2.284,0.0,0,signal_wrong
ADA,1d,gc__stoch__bbw,0.1026,0.0965,2.284,0.006,2,ok
ADA,1d,gc__cci__vol,-0.3769,-0.3882,2.284,0.0114,6,signal_wrong
ADA,1d,gc__cci__obv,-0.443,-0.4597,2.284,0.0167,10,signal_wrong
ADA,1d,gc__cci__mfi,-0.1803,-0.2096,2.284,0.0293,12,signal_wrong
ADA,1d,gc__cci__bbw,-0.151,-0.1765,2.284,0.0255,10,signal_wrong
ADA,1d,gc__wpr__vol,0.2556,0.2517,2.284,0.0039,1,ok
ADA,1d,gc__wpr__obv,0.0668,0.0571,2.284,0.0097,3,ok
ADA,1d,gc__wpr__mfi,0.0161,0.007,2.284,0.0091,3,ok
ADA,1d,gc__wpr__bbw,-0.0967,-0.1131,2.284,0.0164,6,signal_wrong
ADA,1d,gc__kelt__vol,0.0924,0.0725,2.284,0.0199,6,ok
ADA,1d,gc__kelt__obv,0.3342,0.31,2.284,0.0242,6,ok
ADA,1d,gc__kelt__mfi,0.3342,0.31,2.284,0.0242,6,ok
ADA,1d,gc__kelt__bbw,0.3342,0.31,2.284,0.0242,6,ok
ADA,1d,ema__rsi2__vol,0.0265,0.0202,2.284,0.0063,2,ok
ADA,1d,ema__rsi2__obv,0.071,0.0487,2.284,0.0223,7,ok
ADA,1d,ema__rsi2__mfi,0.2902,0.2408,2.284,0.0494,13,ok
ADA,1d,ema__rsi2__bbw,0.0996,0.0799,2.284,0.0197,6,ok
ADA,1d,ema__rsipb__vol,-0.0237,-0.0267,2.284,0.003,1,signal_wrong
ADA,1d,ema__rsipb__obv,-0.0237,-0.0267,2.284,0.003,1,signal_wrong
ADA,1d,ema__rsipb__mfi,0.0114,0.0024,2.284,0.009,3,ok
ADA,1d,ema__rsipb__bbw,0.0218,0.0096,2.284,0.0122,4,ok
ADA,1d,ema__macd__vol,-0.1066,-0.1144,2.284,0.0079,3,signal_wrong
ADA,1d,ema__macd__obv,0.2733,0.2395,2.284,0.0338,9,ok
ADA,1d,ema__macd__mfi,0.2733,0.2395,2.284,0.0338,9,ok
ADA,1d,ema__macd__bbw,0.1151,0.0954,2.284,0.0197,6,ok
ADA,1d,ema__bbrk__vol,2.6788,2.5488,2.284,0.13,12,ok
ADA,1d,ema__bbrk__obv,3.5202,3.3605,2.284,0.1597,12,ok
ADA,1d,ema__bbrk__mfi,3.8535,3.682,2.284,0.1715,12,ok
ADA,1d,ema__bbrk__bbw,3.8535,3.682,2.284,0.1715,12,ok
ADA,1d,ema__donch__vol,2.3329,2.2345,2.284,0.0984,10,ok
ADA,1d,ema__donch__obv,3.04,2.9205,2.284,0.1196,10,ok
ADA,1d,ema__donch__mfi,3.04,2.9205,2.284,0.1196,10,ok
ADA,1d,ema__donch__bbw,3.04,2.9205,2.284,0.1196,10,ok
ADA,1d,ema__stoch__vol,0.0,0.0,2.284,0.0,0,signal_wrong
ADA,1d,ema__stoch__obv,0.0,0.0,2.284,0.0,0,signal_wrong
ADA,1d,ema__stoch__mfi,0.015,0.0121,2.284,0.0029,1,ok
ADA,1d,ema__stoch__bbw,0.0,0.0,2.284,0.0,0,signal_wrong
ADA,1d,ema__cci__vol,1.2891,1.235,2.284,0.054,8,ok
ADA,1d,ema__cci__obv,1.0455,0.9674,2.284,0.0782,13,ok
ADA,1d,ema__cci__mfi,2.0925,1.9653,2.284,0.1271,14,ok
ADA,1d,ema__cci__bbw,1.6931,1.5899,2.284,0.1031,13,ok
ADA,1d,ema__wpr__vol,0.0,0.0,2.284,0.0,0,signal_wrong
ADA,1d,ema__wpr__obv,0.0136,0.0074,2.284,0.0061,2,ok
ADA,1d,ema__wpr__mfi,-0.0335,-0.0422,2.284,0.0087,3,signal_wrong
ADA,1d,ema__wpr__bbw,0.0388,0.0325,2.284,0.0063,2,ok
ADA,1d,ema__kelt__vol,3.5349,3.4142,2.284,0.1207,9,ok
ADA,1d,ema__kelt__obv,3.1293,3.007,2.284,0.1222,10,ok
ADA,1d,ema__kelt__mfi,3.1293,3.007,2.284,0.1222,10,ok
ADA,1d,ema__kelt__bbw,3.1293,3.007,2.284,0.1222,10,ok
ADA,1d,st__rsi2__vol,0.0265,0.0202,2.284,0.0063,2,ok
ADA,1d,st__rsi2__obv,0.0354,0.0168,2.284,0.0186,6,ok
ADA,1d,st__rsi2__mfi,0.0152,-0.0179,2.284,0.0331,11,cost_killed
ADA,1d,st__rsi2__bbw,-0.0375,-0.0716,2.284,0.0341,12,signal_wrong
ADA,1d,st__rsipb__vol,-0.0507,-0.0564,2.284,0.0058,2,signal_wrong
ADA,1d,st__rsipb__obv,-0.1932,-0.2006,2.284,0.0074,3,signal_wrong
ADA,1d,st__rsipb__mfi,-0.1985,-0.2128,2.284,0.0143,6,signal_wrong
ADA,1d,st__rsipb__bbw,-0.2255,-0.2462,2.284,0.0207,9,signal_wrong
ADA,1d,st__macd__vol,-0.3333,-0.3396,2.284,0.0063,3,signal_wrong
ADA,1d,st__macd__obv,0.3616,0.3207,2.284,0.0408,10,ok
ADA,1d,st__macd__mfi,-0.0499,-0.0757,2.284,0.0258,9,signal_wrong
ADA,1d,st__macd__bbw,-0.1679,-0.1831,2.284,0.0152,6,signal_wrong
ADA,1d,st__bbrk__vol,2.2461,2.1013,2.284,0.1449,15,ok
ADA,1d,st__bbrk__obv,1.978,1.8286,2.284,0.1494,17,ok
ADA,1d,st__bbrk__mfi,1.978,1.8286,2.284,0.1494,17,ok
ADA,1d,st__bbrk__bbw,1.978,1.8286,2.284,0.1494,17,ok
ADA,1d,st__donch__vol,1.6388,1.5363,2.284,0.1026,13,ok
ADA,1d,st__donch__obv,1.0201,0.9302,2.284,0.0899,15,ok
ADA,1d,st__donch__mfi,1.0201,0.9302,2.284,0.0899,15,ok
ADA,1d,st__donch__bbw,1.0201,0.9302,2.284,0.0899,15,ok
ADA,1d,st__stoch__vol,0.0,0.0,2.284,0.0,0,signal_wrong
ADA,1d,st__stoch__obv,-0.0527,-0.0584,2.284,0.0057,2,signal_wrong
ADA,1d,st__stoch__mfi,-0.0212,-0.024,2.284,0.0028,1,signal_wrong
ADA,1d,st__stoch__bbw,-0.0861,-0.0943,2.284,0.0082,3,signal_wrong
ADA,1d,st__cci__vol,0.8756,0.8194,2.284,0.0562,10,ok
ADA,1d,st__cci__obv,0.3965,0.3345,2.284,0.062,15,ok
ADA,1d,st__cci__mfi,1.1112,1.0114,2.284,0.0998,16,ok
ADA,1d,st__cci__bbw,0.8385,0.7568,2.284,0.0817,15,ok
ADA,1d,st__wpr__vol,-0.0199,-0.0229,2.284,0.003,1,signal_wrong
ADA,1d,st__wpr__obv,-0.1065,-0.1146,2.284,0.0081,3,signal_wrong
ADA,1d,st__wpr__mfi,-0.0971,-0.1052,2.284,0.0081,3,signal_wrong
ADA,1d,st__wpr__bbw,-0.1238,-0.1396,2.284,0.0158,6,signal_wrong
ADA,1d,st__kelt__vol,2.6509,2.5416,2.284,0.1093,10,ok
ADA,1d,st__kelt__obv,2.4809,2.3665,2.284,0.1143,11,ok
ADA,1d,st__kelt__mfi,2.4809,2.3665,2.284,0.1143,11,ok
ADA,1d,st__kelt__bbw,2.4809,2.3665,2.284,0.1143,11,ok
ADA,1d,adxhi__rsi2__vol,-0.035,-0.038,2.284,0.003,1,signal_wrong
ADA,1d,adxhi__rsi2__obv,0.0752,0.0623,2.284,0.0129,4,ok
ADA,1d,adxhi__rsi2__mfi,0.1,0.0804,2.284,0.0195,6,ok
ADA,1d,adxhi__rsi2__bbw,0.037,0.0247,2.284,0.0123,4,ok
ADA,1d,adxhi__rsipb__vol,0.8831,0.8662,2.284,0.0169,3,ok
ADA,1d,adxhi__rsipb__obv,0.4215,0.4132,2.284,0.0084,2,ok
ADA,1d,adxhi__rsipb__mfi,0.3037,0.2765,2.284,0.0271,7,ok
ADA,1d,adxhi__rsipb__bbw,0.7385,0.7074,2.284,0.0311,6,ok
ADA,1d,adxhi__macd__vol,-0.3137,-0.3182,2.284,0.0045,2,signal_wrong
ADA,1d,adxhi__macd__obv,-0.1719,-0.192,2.284,0.0201,8,signal_wrong
ADA,1d,adxhi__macd__mfi,-0.1035,-0.1173,2.284,0.0138,5,signal_wrong
ADA,1d,adxhi__macd__bbw,-0.0383,-0.0587,2.284,0.0205,7,signal_wrong
ADA,1d,adxhi__bbrk__vol,1.3303,1.2667,2.284,0.0635,9,ok
ADA,1d,adxhi__bbrk__obv,1.4184,1.3313,2.284,0.087,12,ok
ADA,1d,adxhi__bbrk__mfi,1.4184,1.3313,2.284,0.087,12,ok
ADA,1d,adxhi__bbrk__bbw,1.4184,1.3313,2.284,0.087,12,ok
ADA,1d,adxhi__donch__vol,0.7613,0.7187,2.284,0.0426,8,ok
ADA,1d,adxhi__donch__obv,0.6203,0.5666,2.284,0.0537,11,ok
ADA,1d,adxhi__donch__mfi,0.6203,0.5666,2.284,0.0537,11,ok
ADA,1d,adxhi__donch__bbw,0.6203,0.5666,2.284,0.0537,11,ok
ADA,1d,adxhi__stoch__vol,0.0,0.0,2.284,0.0,0,signal_wrong
ADA,1d,adxhi__stoch__obv,0.0,0.0,2.284,0.0,0,signal_wrong
ADA,1d,adxhi__stoch__mfi,0.0821,0.079,2.284,0.0031,1,ok
ADA,1d,adxhi__stoch__bbw,0.3011,0.298,2.284,0.0031,1,ok
ADA,1d,adxhi__cci__vol,-0.16,-0.1679,2.284,0.0079,3,signal_wrong
